filename,kps
00046_image_000033.png,"[[67, 136, 2], [65, 105, 2], [66, 74, 2], [70, 75, 2], [63, 106, 2], [68, 137, 2], [35, 66, 2], [48, 47, 2], [58, 30, 2], [64, 31, 2], [52, 54, 2], [37, 67, 2], [60, 25, 2], [54, 13, 2]]"
00046_image_000019.png,"[[80, 122, 2], [84, 92, 2], [63, 75, 2], [56, 78, 2], [70, 103, 2], [79, 134, 2], [85, 62, 2], [68, 49, 2], [58, 28, 2], [52, 27, 2], [68, 45, 2], [85, 60, 2], [55, 23, 2], [59, 10, 2]]"
00046_image_000034.png,"[[67, 132, 2], [43, 91, 2], [67, 76, 2], [70, 75, 2], [40, 91, 2], [65, 109, 2], [45, 26, 2], [41, 42, 2], [57, 30, 2], [66, 28, 2], [63, 54, 2], [63, 75, 2], [59, 25, 2], [52, 14, 2]]"
00046_image_000005.png,"[[56, 126, 2], [52, 108, 2], [51, 82, 2], [72, 82, 2], [70, 111, 2], [62, 136, 2], [65, 51, 2], [44, 52, 2], [45, 33, 2], [73, 33, 2], [76, 54, 2], [55, 51, 2], [59, 31, 2], [59, 14, 2]]"
00046_image_000020.png,"[[57, 133, 2], [67, 106, 2], [52, 82, 2], [60, 77, 2], [85, 83, 2], [80, 114, 2], [70, 47, 2], [65, 56, 2], [56, 35, 2], [52, 29, 2], [74, 38, 2], [81, 24, 2], [55, 26, 2], [59, 12, 2]]"
00046_image_000040.png,"[[62, 135, 2], [59, 102, 2], [67, 76, 2], [69, 77, 2], [61, 105, 2], [62, 135, 2], [52, 27, 2], [45, 40, 2], [65, 25, 2], [63, 24, 2], [42, 41, 2], [51, 27, 2], [61, 22, 2], [57, 11, 2]]"
00046_image_000035.png,"[[62, 106, 2], [45, 90, 2], [63, 76, 2], [73, 76, 2], [65, 107, 2], [66, 136, 2], [49, 26, 2], [38, 39, 2], [57, 31, 2], [64, 29, 2], [67, 55, 2], [68, 77, 2], [58, 27, 2], [49, 16, 2]]"
00046_image_000043.png,"[[60, 127, 2], [65, 100, 2], [74, 76, 2], [68, 71, 2], [37, 78, 2], [59, 99, 2], [47, 32, 2], [47, 50, 2], [61, 27, 2], [55, 31, 2], [47, 54, 2], [42, 39, 2], [54, 26, 2], [46, 18, 2]]"
00046_image_000030.png,"[[43, 103, 2], [73, 102, 2], [52, 79, 2], [58, 75, 2], [83, 79, 2], [78, 108, 2], [66, 30, 2], [73, 42, 2], [53, 30, 2], [46, 27, 2], [70, 41, 2], [65, 28, 2], [52, 26, 2], [60, 14, 2]]"
00046_image_000022.png,"[[60, 123, 2], [82, 98, 2], [54, 78, 2], [56, 77, 2], [77, 99, 2], [67, 129, 2], [69, 44, 2], [66, 53, 2], [55, 32, 2], [51, 28, 2], [77, 37, 2], [65, 29, 2], [56, 25, 2], [59, 12, 2]]"
00046_image_000002.png,"[[58, 118, 2], [31, 104, 2], [46, 83, 2], [70, 85, 2], [73, 113, 2], [76, 138, 2], [35, 74, 2], [33, 56, 2], [43, 35, 2], [75, 35, 2], [82, 57, 2], [88, 77, 2], [59, 31, 2], [58, 14, 2]]"
00046_image_000013.png,"[[56, 135, 2], [52, 105, 2], [48, 77, 2], [67, 76, 2], [62, 105, 2], [58, 135, 2], [42, 65, 2], [39, 49, 2], [42, 28, 2], [71, 28, 2], [76, 49, 2], [75, 66, 2], [55, 25, 2], [55, 9, 2]]"
00046_image_000024.png,"[[74, 133, 2], [72, 103, 2], [58, 74, 2], [55, 76, 2], [63, 104, 2], [64, 134, 2], [57, 75, 2], [58, 53, 2], [60, 28, 2], [56, 26, 2], [81, 29, 2], [65, 18, 2], [62, 24, 2], [71, 13, 2]]"
00046_image_000011.png,"[[48, 140, 2], [48, 112, 2], [49, 83, 2], [73, 82, 2], [76, 110, 2], [78, 137, 2], [49, 50, 2], [37, 56, 2], [45, 34, 2], [72, 32, 2], [93, 37, 2], [84, 21, 2], [58, 32, 2], [58, 16, 2]]"
00046_image_000006.png,"[[50, 138, 2], [50, 112, 2], [51, 82, 2], [74, 80, 2], [88, 106, 2], [65, 123, 2], [48, 24, 2], [31, 23, 2], [48, 33, 2], [71, 30, 2], [88, 20, 2], [69, 22, 2], [59, 30, 2], [58, 14, 2]]"
00046_image_000042.png,"[[57, 130, 2], [49, 100, 2], [70, 76, 2], [69, 76, 2], [46, 100, 2], [56, 130, 2], [52, 44, 2], [42, 39, 2], [66, 25, 2], [62, 27, 2], [42, 42, 2], [59, 76, 2], [60, 23, 2], [55, 13, 2]]"
00046_image_000039.png,"[[76, 102, 2], [47, 97, 2], [72, 76, 2], [70, 75, 2], [43, 97, 2], [75, 104, 2], [48, 28, 2], [39, 40, 2], [57, 29, 2], [59, 29, 2], [62, 54, 2], [61, 76, 2], [57, 26, 2], [51, 14, 2]]"
00046_image_000017.png,"[[58, 136, 2], [66, 106, 2], [59, 74, 2], [61, 75, 2], [67, 105, 2], [58, 135, 2], [57, 79, 2], [56, 55, 2], [57, 28, 2], [56, 27, 2], [81, 32, 2], [68, 21, 2], [60, 24, 2], [65, 12, 2]]"
00046_image_000025.png,"[[70, 131, 2], [86, 96, 2], [62, 77, 2], [56, 79, 2], [73, 102, 2], [81, 126, 2], [77, 70, 2], [71, 51, 2], [60, 29, 2], [56, 26, 2], [71, 45, 2], [78, 68, 2], [61, 24, 2], [67, 14, 2]]"
00046_image_000028.png,"[[80, 85, 2], [85, 57, 2], [59, 71, 2], [54, 77, 2], [75, 98, 2], [53, 121, 2], [76, 27, 2], [72, 47, 2], [60, 28, 2], [47, 27, 2], [73, 40, 2], [78, 25, 2], [55, 23, 2], [61, 12, 2]]"
00046_image_000036.png,"[[65, 135, 2], [63, 103, 2], [73, 78, 2], [63, 72, 2], [36, 77, 2], [60, 96, 2], [37, 23, 2], [43, 40, 2], [68, 27, 2], [60, 29, 2], [46, 45, 2], [51, 30, 2], [59, 24, 2], [52, 14, 2]]"
00046_image_000004.png,"[[41, 136, 2], [45, 108, 2], [49, 80, 2], [73, 80, 2], [80, 108, 2], [86, 137, 2], [41, 19, 2], [27, 33, 2], [47, 33, 2], [72, 32, 2], [93, 31, 2], [79, 18, 2], [60, 30, 2], [58, 14, 2]]"
00046_image_000018.png,"[[81, 124, 2], [83, 95, 2], [63, 75, 2], [54, 80, 2], [65, 105, 2], [58, 135, 2], [66, 21, 2], [78, 32, 2], [59, 28, 2], [51, 27, 2], [76, 32, 2], [65, 22, 2], [56, 22, 2], [59, 10, 2]]"
00046_image_000012.png,"[[51, 140, 2], [50, 113, 2], [51, 85, 2], [74, 83, 2], [92, 105, 2], [63, 112, 2], [32, 24, 2], [27, 42, 2], [46, 34, 2], [75, 33, 2], [83, 53, 2], [69, 47, 2], [60, 32, 2], [59, 14, 2]]"
00046_image_000044.png,"[[70, 97, 2], [45, 88, 2], [66, 73, 2], [74, 76, 2], [57, 102, 2], [45, 129, 2], [55, 28, 2], [49, 46, 2], [69, 27, 2], [80, 27, 2], [62, 46, 2], [59, 31, 2], [74, 24, 2], [73, 9, 2]]"
00046_image_000001.png,"[[56, 142, 2], [53, 115, 2], [50, 85, 2], [71, 84, 2], [71, 115, 2], [68, 142, 2], [39, 80, 2], [41, 61, 2], [45, 38, 2], [75, 37, 2], [80, 59, 2], [82, 77, 2], [59, 35, 2], [60, 17, 2]]"
00046_image_000021.png,"[[68, 136, 2], [67, 103, 2], [55, 76, 2], [60, 76, 2], [70, 100, 2], [71, 135, 2], [60, 75, 2], [56, 53, 2], [56, 30, 2], [55, 29, 2], [68, 46, 2], [65, 29, 2], [57, 25, 2], [61, 12, 2]]"
00046_image_000032.png,"[[67, 136, 2], [66, 105, 2], [62, 73, 2], [71, 73, 2], [65, 107, 2], [67, 136, 2], [50, 23, 2], [39, 36, 2], [57, 31, 2], [67, 32, 2], [70, 55, 2], [65, 76, 2], [59, 27, 2], [50, 15, 2]]"
00046_image_000008.png,"[[54, 139, 2], [52, 112, 2], [49, 82, 2], [72, 82, 2], [72, 112, 2], [75, 140, 2], [50, 52, 2], [37, 57, 2], [44, 35, 2], [75, 34, 2], [82, 56, 2], [70, 49, 2], [60, 30, 2], [59, 14, 2]]"
00046_image_000009.png,"[[55, 131, 2], [37, 108, 2], [51, 83, 2], [75, 83, 2], [88, 107, 2], [68, 131, 2], [48, 62, 2], [32, 55, 2], [45, 35, 2], [74, 33, 2], [91, 52, 2], [76, 65, 2], [60, 32, 2], [59, 14, 2]]"
00046_image_000010.png,"[[72, 107, 2], [41, 111, 2], [48, 82, 2], [70, 80, 2], [69, 105, 2], [79, 108, 2], [28, 71, 2], [37, 54, 2], [45, 34, 2], [73, 33, 2], [82, 54, 2], [91, 72, 2], [59, 32, 2], [59, 14, 2]]"
00046_image_000029.png,"[[58, 135, 2], [65, 105, 2], [48, 80, 2], [51, 77, 2], [82, 73, 2], [78, 104, 2], [51, 76, 2], [48, 55, 2], [55, 32, 2], [47, 27, 2], [71, 37, 2], [75, 22, 2], [55, 25, 2], [60, 14, 2]]"
00046_image_000026.png,"[[87, 123, 2], [87, 93, 2], [64, 77, 2], [56, 80, 2], [75, 100, 2], [70, 132, 2], [80, 29, 2], [81, 47, 2], [70, 28, 2], [57, 27, 2], [81, 42, 2], [85, 27, 2], [65, 23, 2], [69, 12, 2]]"
00046_image_000031.png,"[[67, 136, 2], [62, 105, 2], [62, 77, 2], [68, 77, 2], [64, 108, 2], [68, 137, 2], [47, 27, 2], [43, 42, 2], [62, 28, 2], [61, 29, 2], [42, 44, 2], [47, 29, 2], [56, 25, 2], [47, 16, 2]]"
00070_image_000027.png,"[[36, 99, 2], [65, 97, 2], [51, 67, 2], [58, 65, 2], [84, 67, 2], [70, 86, 2], [81, 27, 2], [86, 41, 2], [72, 28, 2], [63, 23, 2], [83, 20, 2], [70, 12, 2], [71, 24, 2], [80, 15, 2]]"
00070_image_000041.png,"[[50, 105, 2], [50, 82, 2], [79, 72, 2], [74, 67, 2], [45, 77, 2], [50, 103, 2], [46, 40, 2], [52, 57, 2], [50, 41, 2], [62, 26, 2], [67, 49, 2], [57, 62, 2], [53, 32, 2], [41, 26, 2]]"
00070_image_000038.png,"[[41, 116, 2], [55, 90, 2], [75, 74, 2], [78, 69, 2], [49, 62, 2], [54, 90, 2], [52, 28, 2], [41, 41, 2], [57, 36, 2], [74, 28, 2], [72, 9, 2], [55, 16, 2], [63, 30, 2], [56, 21, 2]]"
00070_image_000023.png,"[[42, 122, 2], [45, 97, 2], [48, 67, 2], [63, 69, 2], [81, 88, 2], [55, 92, 2], [82, 27, 2], [85, 42, 2], [71, 27, 2], [67, 26, 2], [86, 43, 2], [81, 29, 2], [74, 27, 2], [81, 19, 2]]"
00070_image_000015.png,"[[48, 131, 2], [47, 107, 2], [43, 81, 2], [63, 79, 2], [82, 96, 2], [61, 111, 2], [70, 18, 2], [51, 15, 2], [52, 33, 2], [70, 40, 2], [89, 47, 2], [79, 30, 2], [62, 35, 2], [68, 23, 2]]"
00070_image_000045.png,"[[53, 123, 2], [55, 95, 2], [66, 71, 2], [75, 70, 2], [74, 99, 2], [87, 123, 2], [40, 18, 2], [34, 36, 2], [49, 32, 2], [60, 27, 2], [58, 51, 2], [55, 66, 2], [54, 28, 2], [49, 17, 2]]"
00070_image_000003.png,"[[57, 129, 2], [54, 103, 2], [50, 76, 2], [70, 73, 2], [64, 89, 2], [70, 97, 2], [55, 19, 2], [36, 18, 2], [50, 28, 2], [73, 29, 2], [85, 16, 2], [68, 19, 2], [61, 27, 2], [60, 13, 2]]"
00070_image_000016.png,"[[53, 115, 2], [75, 100, 2], [53, 81, 2], [44, 83, 2], [76, 97, 2], [52, 115, 2], [66, 32, 2], [78, 42, 2], [57, 34, 2], [55, 36, 2], [77, 42, 2], [65, 33, 2], [58, 32, 2], [61, 22, 2]]"
00070_image_000014.png,"[[39, 126, 2], [47, 103, 2], [48, 77, 2], [71, 78, 2], [80, 103, 2], [55, 98, 2], [48, 23, 2], [52, 23, 2], [48, 35, 2], [70, 31, 2], [90, 29, 2], [74, 17, 2], [60, 30, 2], [57, 17, 2]]"
00070_image_000007.png,"[[50, 90, 2], [33, 69, 2], [54, 61, 2], [72, 64, 2], [63, 90, 2], [48, 116, 2], [42, 12, 2], [32, 25, 2], [50, 25, 2], [73, 22, 2], [83, 36, 2], [79, 47, 2], [60, 23, 2], [57, 9, 2]]"
00070_image_000037.png,"[[53, 115, 2], [42, 70, 2], [72, 73, 2], [72, 72, 2], [47, 91, 2], [54, 117, 2], [45, 18, 2], [55, 18, 2], [65, 27, 2], [56, 33, 2], [40, 37, 2], [45, 27, 2], [56, 28, 2], [47, 21, 2]]"
00070_image_000033.png,"[[72, 98, 2], [52, 89, 2], [68, 70, 2], [79, 72, 2], [74, 98, 2], [80, 125, 2], [50, 24, 2], [41, 33, 2], [64, 27, 2], [64, 27, 2], [43, 35, 2], [50, 28, 2], [62, 23, 2], [59, 13, 2]]"
00070_image_000019.png,"[[50, 116, 2], [73, 100, 2], [54, 77, 2], [61, 75, 2], [85, 84, 2], [51, 119, 2], [73, 31, 2], [87, 41, 2], [68, 33, 2], [61, 33, 2], [80, 53, 2], [82, 76, 2], [66, 30, 2], [70, 19, 2]]"
00070_image_000034.png,"[[70, 118, 2], [65, 97, 2], [76, 75, 2], [70, 68, 2], [46, 76, 2], [60, 93, 2], [52, 22, 2], [37, 32, 2], [57, 32, 2], [73, 29, 2], [89, 43, 2], [80, 32, 2], [64, 27, 2], [57, 15, 2]]"
00070_image_000005.png,"[[70, 93, 2], [46, 94, 2], [56, 73, 2], [75, 72, 2], [74, 99, 2], [71, 125, 2], [47, 12, 2], [33, 24, 2], [51, 30, 2], [74, 28, 2], [83, 47, 2], [93, 61, 2], [60, 28, 2], [58, 13, 2]]"
00070_image_000020.png,"[[80, 100, 2], [90, 75, 2], [64, 66, 2], [59, 71, 2], [74, 96, 2], [53, 115, 2], [74, 25, 2], [77, 35, 2], [61, 23, 2], [62, 25, 2], [79, 36, 2], [76, 24, 2], [66, 22, 2], [73, 15, 2]]"
00070_image_000040.png,"[[62, 120, 2], [62, 98, 2], [71, 72, 2], [55, 70, 2], [48, 97, 2], [61, 120, 2], [41, 32, 2], [48, 20, 2], [64, 24, 2], [44, 32, 2], [27, 42, 2], [41, 30, 2], [50, 25, 2], [42, 16, 2]]"
00070_image_000035.png,"[[47, 101, 2], [51, 93, 2], [77, 78, 2], [72, 72, 2], [43, 64, 2], [47, 92, 2], [47, 43, 2], [55, 60, 2], [62, 34, 2], [50, 38, 2], [55, 61, 2], [49, 45, 2], [51, 37, 2], [41, 33, 2]]"
00070_image_000043.png,"[[62, 106, 2], [47, 79, 2], [75, 69, 2], [74, 65, 2], [49, 80, 2], [62, 104, 2], [52, 22, 2], [46, 54, 2], [47, 38, 2], [59, 25, 2], [60, 9, 2], [52, 21, 2], [51, 32, 2], [40, 23, 2]]"
00070_image_000030.png,"[[85, 97, 2], [83, 69, 2], [61, 59, 2], [44, 62, 2], [46, 92, 2], [39, 119, 2], [82, 17, 2], [81, 35, 2], [66, 23, 2], [52, 23, 2], [77, 33, 2], [82, 17, 2], [62, 20, 2], [67, 9, 2]]"
00070_image_000022.png,"[[50, 127, 2], [63, 100, 2], [63, 71, 2], [62, 70, 2], [61, 100, 2], [48, 125, 2], [83, 30, 2], [88, 47, 2], [78, 30, 2], [64, 27, 2], [49, 40, 2], [82, 30, 2], [73, 26, 2], [79, 18, 2]]"
00070_image_000002.png,"[[57, 131, 2], [56, 103, 2], [52, 73, 2], [72, 73, 2], [72, 102, 2], [72, 131, 2], [54, 21, 2], [34, 19, 2], [50, 28, 2], [72, 30, 2], [86, 17, 2], [68, 20, 2], [61, 28, 2], [61, 14, 2]]"
00070_image_000013.png,"[[39, 127, 2], [48, 102, 2], [53, 76, 2], [76, 77, 2], [81, 104, 2], [87, 128, 2], [50, 15, 2], [36, 25, 2], [50, 35, 2], [70, 30, 2], [74, 13, 2], [58, 10, 2], [59, 32, 2], [52, 20, 2]]"
00070_image_000024.png,"[[57, 95, 2], [81, 79, 2], [54, 62, 2], [49, 65, 2], [54, 96, 2], [42, 122, 2], [78, 25, 2], [88, 33, 2], [70, 24, 2], [61, 22, 2], [83, 37, 2], [78, 25, 2], [70, 21, 2], [78, 14, 2]]"
00070_image_000011.png,"[[64, 126, 2], [60, 100, 2], [48, 73, 2], [66, 72, 2], [86, 86, 2], [62, 90, 2], [73, 13, 2], [54, 10, 2], [55, 28, 2], [73, 35, 2], [91, 43, 2], [84, 27, 2], [65, 30, 2], [68, 18, 2]]"
00070_image_000006.png,"[[62, 124, 2], [58, 97, 2], [51, 69, 2], [70, 67, 2], [87, 86, 2], [65, 87, 2], [45, 11, 2], [32, 22, 2], [50, 25, 2], [71, 25, 2], [82, 12, 2], [68, 4, 2], [60, 25, 2], [60, 11, 2]]"
00070_image_000042.png,"[[75, 127, 2], [66, 99, 2], [72, 72, 2], [58, 74, 2], [66, 102, 2], [75, 128, 2], [42, 32, 2], [47, 20, 2], [62, 27, 2], [44, 35, 2], [37, 57, 2], [40, 34, 2], [50, 27, 2], [43, 19, 2]]"
00070_image_000039.png,"[[63, 106, 2], [48, 87, 2], [75, 74, 2], [72, 68, 2], [42, 67, 2], [40, 93, 2], [51, 61, 2], [55, 50, 2], [59, 32, 2], [59, 29, 2], [56, 53, 2], [52, 69, 2], [56, 31, 2], [48, 24, 2]]"
00070_image_000017.png,"[[77, 107, 2], [84, 82, 2], [59, 77, 2], [49, 81, 2], [72, 99, 2], [52, 117, 2], [75, 23, 2], [76, 38, 2], [60, 33, 2], [52, 32, 2], [76, 38, 2], [75, 21, 2], [58, 30, 2], [59, 21, 2]]"
00070_image_000025.png,"[[48, 119, 2], [57, 94, 2], [62, 65, 2], [54, 66, 2], [67, 95, 2], [63, 122, 2], [81, 21, 2], [90, 28, 2], [76, 27, 2], [66, 26, 2], [90, 27, 2], [82, 21, 2], [73, 22, 2], [79, 12, 2]]"
00070_image_000028.png,"[[75, 95, 2], [87, 67, 2], [56, 60, 2], [50, 66, 2], [84, 70, 2], [74, 93, 2], [73, 35, 2], [72, 47, 2], [66, 27, 2], [60, 25, 2], [79, 38, 2], [72, 25, 2], [68, 24, 2], [76, 17, 2]]"
00070_image_000036.png,"[[46, 126, 2], [55, 101, 2], [75, 79, 2], [68, 78, 2], [51, 100, 2], [45, 127, 2], [47, 71, 2], [48, 53, 2], [66, 35, 2], [53, 38, 2], [55, 59, 2], [50, 75, 2], [54, 34, 2], [46, 27, 2]]"
00070_image_000004.png,"[[67, 90, 2], [41, 94, 2], [52, 70, 2], [73, 70, 2], [73, 100, 2], [76, 125, 2], [55, 19, 2], [36, 19, 2], [50, 28, 2], [72, 28, 2], [86, 16, 2], [68, 19, 2], [61, 27, 2], [60, 12, 2]]"
00070_image_000018.png,"[[57, 135, 2], [62, 107, 2], [53, 81, 2], [55, 80, 2], [62, 105, 2], [45, 113, 2], [73, 33, 2], [86, 47, 2], [68, 34, 2], [56, 32, 2], [67, 27, 2], [52, 22, 2], [63, 30, 2], [68, 24, 2]]"
00070_image_000012.png,"[[60, 88, 2], [32, 82, 2], [53, 69, 2], [70, 72, 2], [67, 101, 2], [62, 128, 2], [40, 22, 2], [46, 53, 2], [49, 34, 2], [67, 27, 2], [54, 10, 2], [41, 21, 2], [55, 28, 2], [47, 18, 2]]"
00070_image_000044.png,"[[75, 126, 2], [67, 100, 2], [62, 74, 2], [62, 75, 2], [70, 102, 2], [78, 127, 2], [40, 17, 2], [58, 15, 2], [55, 30, 2], [39, 38, 2], [37, 62, 2], [36, 35, 2], [45, 30, 2], [37, 23, 2]]"
00070_image_000001.png,"[[56, 131, 2], [55, 103, 2], [53, 76, 2], [72, 75, 2], [72, 103, 2], [73, 129, 2], [42, 70, 2], [44, 53, 2], [48, 32, 2], [75, 32, 2], [79, 52, 2], [82, 70, 2], [61, 30, 2], [61, 14, 2]]"
00070_image_000021.png,"[[40, 102, 2], [67, 100, 2], [56, 73, 2], [65, 72, 2], [79, 95, 2], [74, 120, 2], [74, 22, 2], [91, 28, 2], [63, 26, 2], [71, 31, 2], [91, 28, 2], [78, 34, 2], [66, 25, 2], [67, 16, 2]]"
00070_image_000032.png,"[[73, 120, 2], [65, 95, 2], [80, 72, 2], [65, 66, 2], [43, 75, 2], [60, 92, 2], [54, 15, 2], [59, 19, 2], [61, 25, 2], [45, 26, 2], [40, 46, 2], [42, 30, 2], [52, 25, 2], [42, 22, 2]]"
00070_image_000008.png,"[[53, 102, 2], [39, 80, 2], [58, 68, 2], [77, 70, 2], [68, 96, 2], [60, 122, 2], [59, 47, 2], [48, 50, 2], [51, 30, 2], [75, 24, 2], [83, 42, 2], [82, 53, 2], [62, 27, 2], [57, 12, 2]]"
00070_image_000009.png,"[[59, 93, 2], [36, 82, 2], [54, 66, 2], [73, 69, 2], [62, 97, 2], [55, 123, 2], [48, 12, 2], [36, 25, 2], [54, 27, 2], [75, 23, 2], [83, 8, 2], [65, 15, 2], [63, 25, 2], [57, 12, 2]]"
00070_image_000010.png,"[[61, 128, 2], [57, 103, 2], [51, 75, 2], [71, 74, 2], [81, 98, 2], [85, 123, 2], [70, 12, 2], [52, 10, 2], [55, 28, 2], [76, 35, 2], [81, 52, 2], [88, 68, 2], [65, 30, 2], [68, 17, 2]]"
00070_image_000029.png,"[[74, 81, 2], [83, 54, 2], [57, 59, 2], [44, 66, 2], [63, 87, 2], [66, 117, 2], [70, 28, 2], [76, 42, 2], [65, 24, 2], [51, 22, 2], [75, 37, 2], [70, 25, 2], [63, 20, 2], [71, 12, 2]]"
00070_image_000026.png,"[[39, 118, 2], [54, 95, 2], [55, 64, 2], [49, 64, 2], [76, 87, 2], [55, 96, 2], [86, 26, 2], [94, 42, 2], [81, 26, 2], [66, 22, 2], [64, 8, 2], [83, 25, 2], [74, 22, 2], [81, 13, 2]]"
00070_image_000031.png,"[[72, 123, 2], [46, 95, 2], [57, 68, 2], [68, 67, 2], [72, 97, 2], [82, 123, 2], [70, 14, 2], [57, 18, 2], [69, 26, 2], [56, 25, 2], [53, 45, 2], [47, 60, 2], [60, 22, 2], [57, 12, 2]]"
00037_image_000027.png,"[[97, 104, 2], [91, 76, 2], [63, 71, 2], [59, 75, 2], [67, 97, 2], [69, 123, 2], [64, 37, 2], [66, 45, 2], [50, 25, 2], [52, 25, 2], [67, 39, 2], [60, 35, 2], [55, 21, 2], [60, 9, 2]]"
00037_image_000041.png,"[[55, 118, 2], [52, 91, 2], [68, 67, 2], [69, 67, 2], [55, 94, 2], [47, 120, 2], [51, 47, 2], [31, 25, 2], [51, 22, 2], [47, 30, 2], [48, 52, 2], [42, 39, 2], [44, 25, 2], [30, 24, 2]]"
00037_image_000038.png,"[[63, 117, 2], [48, 90, 2], [64, 67, 2], [59, 65, 2], [34, 73, 2], [35, 101, 2], [19, 25, 2], [36, 23, 2], [54, 20, 2], [51, 27, 2], [52, 49, 2], [48, 63, 2], [46, 24, 2], [34, 17, 2]]"
00037_image_000023.png,"[[95, 114, 2], [91, 88, 2], [63, 71, 2], [62, 73, 2], [87, 89, 2], [72, 110, 2], [74, 36, 2], [65, 43, 2], [58, 24, 2], [54, 24, 2], [65, 42, 2], [80, 32, 2], [57, 20, 2], [59, 9, 2]]"
00037_image_000015.png,"[[38, 100, 2], [45, 85, 2], [53, 66, 2], [78, 67, 2], [86, 93, 2], [92, 120, 2], [31, 57, 2], [40, 42, 2], [49, 24, 2], [77, 22, 2], [89, 41, 2], [74, 38, 2], [63, 20, 2], [62, 4, 2]]"
00037_image_000045.png,"[[57, 95, 2], [39, 78, 2], [63, 68, 2], [72, 70, 2], [60, 97, 2], [68, 122, 2], [53, 50, 2], [38, 21, 2], [56, 24, 2], [56, 31, 2], [56, 54, 2], [52, 44, 2], [49, 25, 2], [37, 17, 2]]"
00037_image_000003.png,"[[48, 122, 2], [48, 97, 2], [54, 71, 2], [77, 70, 2], [82, 98, 2], [83, 123, 2], [41, 9, 2], [31, 20, 2], [50, 23, 2], [78, 22, 2], [87, 39, 2], [91, 57, 2], [62, 20, 2], [57, 4, 2]]"
00037_image_000016.png,"[[55, 124, 2], [69, 100, 2], [54, 71, 2], [62, 72, 2], [87, 88, 2], [70, 107, 2], [74, 32, 2], [75, 35, 2], [65, 25, 2], [60, 23, 2], [82, 45, 2], [77, 32, 2], [66, 26, 2], [71, 11, 2]]"
00037_image_000014.png,"[[65, 93, 2], [38, 93, 2], [51, 69, 2], [76, 71, 2], [85, 96, 2], [92, 121, 2], [31, 13, 2], [31, 28, 2], [48, 23, 2], [77, 22, 2], [86, 41, 2], [95, 58, 2], [62, 20, 2], [61, 4, 2]]"
00037_image_000007.png,"[[47, 123, 2], [48, 99, 2], [53, 72, 2], [77, 71, 2], [88, 93, 2], [60, 92, 2], [34, 61, 2], [39, 43, 2], [47, 24, 2], [73, 20, 2], [86, 9, 2], [67, 11, 2], [60, 20, 2], [56, 4, 2]]"
00037_image_000037.png,"[[61, 116, 2], [45, 90, 2], [61, 68, 2], [65, 70, 2], [54, 94, 2], [63, 118, 2], [35, 15, 2], [35, 27, 2], [56, 22, 2], [50, 28, 2], [47, 49, 2], [41, 34, 2], [47, 24, 2], [34, 17, 2]]"
00037_image_000033.png,"[[52, 87, 2], [34, 72, 2], [58, 69, 2], [64, 70, 2], [47, 94, 2], [70, 108, 2], [48, 35, 2], [36, 37, 2], [55, 22, 2], [49, 24, 2], [47, 49, 2], [44, 37, 2], [47, 22, 2], [36, 15, 2]]"
00037_image_000019.png,"[[93, 117, 2], [82, 92, 2], [58, 72, 2], [60, 70, 2], [82, 90, 2], [93, 116, 2], [84, 30, 2], [77, 41, 2], [62, 25, 2], [54, 24, 2], [73, 27, 2], [92, 30, 2], [60, 20, 2], [62, 9, 2]]"
00037_image_000034.png,"[[68, 108, 2], [47, 90, 2], [63, 69, 2], [61, 67, 2], [38, 84, 2], [36, 110, 2], [47, 37, 2], [37, 35, 2], [50, 22, 2], [54, 19, 2], [49, 42, 2], [45, 35, 2], [49, 19, 2], [39, 12, 2]]"
00037_image_000005.png,"[[62, 100, 2], [38, 90, 2], [53, 67, 2], [75, 69, 2], [81, 97, 2], [79, 126, 2], [36, 59, 2], [41, 43, 2], [48, 25, 2], [77, 22, 2], [87, 39, 2], [90, 58, 2], [60, 20, 2], [57, 4, 2]]"
00037_image_000020.png,"[[50, 120, 2], [70, 103, 2], [53, 73, 2], [64, 71, 2], [91, 73, 2], [88, 102, 2], [62, 34, 2], [71, 36, 2], [53, 27, 2], [55, 26, 2], [73, 37, 2], [89, 47, 2], [55, 22, 2], [55, 9, 2]]"
00037_image_000040.png,"[[51, 115, 2], [48, 87, 2], [63, 68, 2], [75, 68, 2], [76, 96, 2], [87, 120, 2], [20, 17, 2], [35, 22, 2], [51, 23, 2], [45, 33, 2], [48, 55, 2], [46, 40, 2], [43, 28, 2], [29, 28, 2]]"
00037_image_000035.png,"[[65, 109, 2], [48, 92, 2], [63, 70, 2], [66, 70, 2], [50, 94, 2], [57, 121, 2], [49, 46, 2], [36, 19, 2], [53, 23, 2], [54, 27, 2], [54, 52, 2], [52, 65, 2], [49, 24, 2], [35, 16, 2]]"
00037_image_000043.png,"[[64, 120, 2], [49, 89, 2], [66, 69, 2], [70, 68, 2], [66, 98, 2], [72, 124, 2], [42, 32, 2], [45, 46, 2], [53, 24, 2], [48, 29, 2], [44, 51, 2], [44, 35, 2], [45, 24, 2], [33, 19, 2]]"
00037_image_000030.png,"[[84, 124, 2], [76, 98, 2], [57, 72, 2], [63, 70, 2], [88, 86, 2], [88, 120, 2], [69, 25, 2], [78, 31, 2], [60, 27, 2], [58, 25, 2], [79, 40, 2], [93, 47, 2], [62, 22, 2], [67, 11, 2]]"
